Manager,Fund,Date,Change
Carmika Partners Investment,Carmika Alpha Hedge Strategy,2022-09-01,0.023
Carmika Partners Investment,Carmika Alpha Hedge Strategy,2022-10-01,0.038
Carmika Partners Investment,Carmika Alpha Hedge Strategy,2022-11-01,0.019
Carmika Partners Investment,Carmika Alpha Hedge Strategy,2022-12-01,0.005
Carmika Partners Investment,Carmika Alpha Hedge Strategy,2023-01-01,0.014
Carmika Partners Investment,Carmika Alpha Hedge Strategy,2023-02-01,0.02
Carmika Partners Investment,Carmika Alpha Hedge Strategy,2023-03-01,-0.046
Carmika Partners Investment,Carmika Alpha Hedge Strategy,2023-04-01,-0.001
Carmika Partners Investment,Carmika Alpha Hedge Strategy,2023-05-01,-0.007
Carmika Partners Investment,Carmika Alpha Hedge Strategy,2023-06-01,-0.025
Carmika Partners Investment,Carmika Alpha Hedge Strategy,2023-07-01,-0.01
Carmika Partners Investment,Carmika Alpha Hedge Strategy,2023-08-01,0.024
Carmika Partners Investment,Carmika Alpha Hedge Strategy,2023-09-01,0.038
Carmika Partners Investment,Carmika Alpha Hedge Strategy,2023-10-01,0.011
Carmika Partners Investment,Carmika Alpha Hedge Strategy,2023-11-01,-0.026
Carmika Partners Investment,Carmika Alpha Hedge Strategy,2023-12-01,0.015
Carmika Partners Investment,Carmika Alpha Hedge Strategy,2024-01-01,0.003
Carmika Partners Investment,Carmika Alpha Hedge Strategy,2024-02-01,0.016
Carmika Partners Investment,Carmika Alpha Hedge Strategy,2024-03-01,-0.003
Carmika Partners Investment,Carmika Alpha Hedge Strategy,2024-04-01,0.005
Carmika Partners Investment,Carmika Alpha Hedge Strategy,2024-05-01,-0.047
Carmika Partners Investment,Carmika Alpha Hedge Strategy,2024-06-01,-0.006
